date,start_date,time,wait_time
2018-04-02,2018-04-02,11:41:09,20
2018-04-02,2018-04-02,11:47:07,20
2018-04-02,2018-04-02,11:54:07,20
2018-04-02,2018-04-02,11:59:08,20
2018-04-02,2018-04-02,12:05:07,20
2018-04-02,2018-04-02,12:12:07,20
2018-04-02,2018-04-02,12:19:08,20
2018-04-02,2018-04-02,12:26:06,20
2018-04-02,2018-04-02,12:33:09,15
2018-04-02,2018-04-02,12:41:08,15
2018-04-02,2018-04-02,12:47:07,25
2018-04-02,2018-04-02,12:54:06,25
2018-04-02,2018-04-02,12:59:08,25
2018-04-02,2018-04-02,13:05:07,25
2018-04-02,2018-04-02,13:12:08,25
2018-04-02,2018-04-02,13:19:07,25
2018-04-02,2018-04-02,13:26:07,25
2018-04-02,2018-04-02,13:33:06,25
2018-04-02,2018-04-02,13:41:09,25
2018-04-02,2018-04-02,13:47:07,25
2018-04-02,2018-04-02,13:54:07,25
2018-04-02,2018-04-02,13:59:06,15
2018-04-02,2018-04-02,14:05:07,15
2018-04-02,2018-04-02,14:12:07,15
2018-04-02,2018-04-02,14:19:07,15
2018-04-02,2018-04-02,14:26:08,15
2018-04-02,2018-04-02,14:33:08,20
2018-04-02,2018-04-02,14:41:10,20
2018-04-02,2018-04-02,14:47:07,30
2018-04-02,2018-04-02,14:54:08,30
2018-04-02,2018-04-02,14:59:08,30
2018-04-02,2018-04-02,15:05:07,30
2018-04-02,2018-04-02,15:12:08,30
2018-04-02,2018-04-02,15:19:06,30
2018-04-02,2018-04-02,15:26:07,30
2018-04-02,2018-04-02,15:33:07,30
2018-04-02,2018-04-02,15:41:09,30
2018-04-02,2018-04-02,15:47:07,30
2018-04-02,2018-04-02,15:54:07,30
2018-04-02,2018-04-02,15:59:07,30
2018-04-02,2018-04-02,16:05:07,30
2018-04-02,2018-04-02,16:12:08,30
2018-04-02,2018-04-02,16:19:07,30
2018-04-02,2018-04-02,16:26:08,30
2018-04-02,2018-04-02,16:33:07,30
2018-04-02,2018-04-02,16:41:09,30
2018-04-02,2018-04-02,16:47:07,30
2018-04-02,2018-04-02,16:54:07,30
2018-04-02,2018-04-02,16:59:07,30
2018-04-02,2018-04-02,17:05:22,30
2018-04-02,2018-04-02,17:12:07,30
2018-04-02,2018-04-02,17:19:07,30
2018-04-02,2018-04-02,17:26:07,30
2018-04-02,2018-04-02,17:33:08,30
2018-04-02,2018-04-02,17:41:09,30
2018-04-02,2018-04-02,17:47:06,30
2018-04-02,2018-04-02,17:54:22,30
2018-04-02,2018-04-02,17:59:07,25
2018-04-02,2018-04-02,18:05:09,25
2018-04-02,2018-04-02,18:12:06,25
2018-04-02,2018-04-02,18:19:07,25
2018-04-02,2018-04-02,18:26:06,25
2018-04-02,2018-04-02,18:33:09,25
2018-04-02,2018-04-02,18:41:10,25
2018-04-02,2018-04-02,18:47:07,25
2018-04-02,2018-04-02,18:54:07,25
2018-04-02,2018-04-02,18:59:07,25
2018-04-02,2018-04-02,19:05:07,25
2018-04-02,2018-04-02,19:12:07,25
2018-04-02,2018-04-02,19:19:07,25
2018-04-02,2018-04-02,19:20:23,25
2018-04-02,2018-04-02,19:26:07,25
2018-04-02,2018-04-02,19:33:08,25
2018-04-02,2018-04-02,19:34:48,25
2018-04-02,2018-04-02,19:41:25,25
2018-04-02,2018-04-02,19:47:07,25
2018-04-02,2018-04-02,19:54:07,25
2018-04-02,2018-04-02,19:59:07,25
2018-04-02,2018-04-02,20:05:07,25
2018-04-02,2018-04-02,20:12:07,25
2018-04-02,2018-04-02,20:19:07,25
2018-04-02,2018-04-02,20:26:38,25
2018-04-02,2018-04-02,20:33:08,25
2018-04-02,2018-04-02,20:34:55,25
2018-04-02,2018-04-02,20:41:09,20
2018-04-02,2018-04-02,20:47:07,20
2018-04-02,2018-04-02,20:54:07,20
2018-04-02,2018-04-02,20:59:23,20
2018-04-02,2018-04-02,21:05:07,20
2018-04-02,2018-04-02,21:12:08,20
2018-04-02,2018-04-02,21:19:07,10
2018-04-02,2018-04-02,21:26:08,5
2018-04-03,2018-04-03,08:05:07,30
2018-04-03,2018-04-03,08:12:09,30
2018-04-03,2018-04-03,08:19:07,30
2018-04-03,2018-04-03,08:26:08,30
2018-04-03,2018-04-03,08:33:07,30
2018-04-03,2018-04-03,08:41:09,30
2018-04-03,2018-04-03,08:47:08,30
2018-04-03,2018-04-03,08:54:07,30
2018-04-03,2018-04-03,08:59:08,30
2018-04-03,2018-04-03,09:12:08,20
2018-04-03,2018-04-03,09:19:07,20
2018-04-03,2018-04-03,09:26:07,20
2018-04-03,2018-04-03,09:33:07,20
2018-04-03,2018-04-03,09:41:09,20
2018-04-03,2018-04-03,09:47:06,20
2018-04-03,2018-04-03,09:54:07,20
2018-04-03,2018-04-03,09:59:08,20
2018-04-03,2018-04-03,10:05:07,20
2018-04-03,2018-04-03,10:12:08,20
2018-04-03,2018-04-03,10:19:07,20
2018-04-03,2018-04-03,10:26:07,15
2018-04-03,2018-04-03,10:33:07,15
2018-04-03,2018-04-03,10:41:08,15
2018-04-03,2018-04-03,10:47:07,15
2018-04-03,2018-04-03,10:54:08,15
2018-04-03,2018-04-03,10:59:07,15
2018-04-03,2018-04-03,11:05:08,15
2018-04-03,2018-04-03,11:12:07,15
2018-04-03,2018-04-03,11:19:07,15
2018-04-03,2018-04-03,11:26:07,15
2018-04-03,2018-04-03,11:33:09,15
2018-04-03,2018-04-03,11:41:08,15
2018-04-03,2018-04-03,11:59:08,15
2018-04-03,2018-04-03,12:05:08,15
2018-04-03,2018-04-03,12:12:09,15
2018-04-03,2018-04-03,12:19:07,15
2018-04-03,2018-04-03,12:26:06,15
2018-04-03,2018-04-03,12:33:10,15
2018-04-03,2018-04-03,12:41:08,40
2018-04-03,2018-04-03,12:47:07,40
2018-04-03,2018-04-03,12:54:07,40
2018-04-03,2018-04-03,12:59:07,40
2018-04-03,2018-04-03,13:05:08,40
2018-04-03,2018-04-03,13:12:10,40
2018-04-03,2018-04-03,13:19:08,40
2018-04-03,2018-04-03,13:26:08,40
2018-04-03,2018-04-03,13:33:09,40
2018-04-03,2018-04-03,13:41:13,25
2018-04-03,2018-04-03,13:47:08,25
2018-04-03,2018-04-03,13:54:07,30
2018-04-03,2018-04-03,13:59:07,30
2018-04-03,2018-04-03,14:05:08,30
2018-04-03,2018-04-03,14:12:06,30
2018-04-03,2018-04-03,14:19:07,30
2018-04-03,2018-04-03,14:26:11,20
2018-04-03,2018-04-03,14:33:08,25
2018-04-03,2018-04-03,14:41:09,25
2018-04-03,2018-04-03,14:47:08,40
2018-04-03,2018-04-03,14:54:22,40
2018-04-03,2018-04-03,14:59:10,40
2018-04-03,2018-04-03,15:05:07,40
2018-04-03,2018-04-03,15:12:08,40
2018-04-03,2018-04-03,15:19:07,40
2018-04-03,2018-04-03,15:26:07,40
2018-04-03,2018-04-03,15:33:21,40
2018-04-03,2018-04-03,15:41:09,40
2018-04-03,2018-04-03,15:47:07,40
2018-04-03,2018-04-03,15:54:07,30
2018-04-03,2018-04-03,15:59:07,30
2018-04-03,2018-04-03,16:05:07,30
2018-04-03,2018-04-03,16:12:08,30
2018-04-03,2018-04-03,16:19:07,30
2018-04-03,2018-04-03,16:26:07,30
2018-04-03,2018-04-03,16:33:08,30
2018-04-03,2018-04-03,16:41:09,30
2018-04-03,2018-04-03,16:47:07,30
2018-04-03,2018-04-03,16:54:07,25
2018-04-03,2018-04-03,16:59:06,25
2018-04-03,2018-04-03,17:05:08,25
2018-04-03,2018-04-03,17:12:07,25
2018-04-03,2018-04-03,17:19:07,25
2018-04-03,2018-04-03,17:26:06,25
2018-04-03,2018-04-03,17:33:08,30
2018-04-03,2018-04-03,17:41:09,30
2018-04-03,2018-04-03,17:47:07,30
2018-04-03,2018-04-03,17:54:06,30
2018-04-03,2018-04-03,17:59:08,30
2018-04-03,2018-04-03,18:05:07,30
2018-04-03,2018-04-03,18:12:08,20
2018-04-03,2018-04-03,18:19:07,20
2018-04-03,2018-04-03,18:26:08,20
2018-04-03,2018-04-03,18:33:08,20
2018-04-03,2018-04-03,18:41:09,20
2018-04-03,2018-04-03,18:47:06,20
2018-04-03,2018-04-03,18:54:08,20
2018-04-03,2018-04-03,18:59:08,20
2018-04-03,2018-04-03,19:05:06,20
2018-04-03,2018-04-03,19:12:07,20
2018-04-03,2018-04-03,19:19:07,20
2018-04-03,2018-04-03,19:26:08,20
2018-04-03,2018-04-03,19:33:10,20
2018-04-03,2018-04-03,19:41:10,20
2018-04-03,2018-04-03,19:47:07,20
2018-04-03,2018-04-03,19:54:13,20
2018-04-03,2018-04-03,19:59:07,20
2018-04-03,2018-04-03,20:05:08,20
2018-04-03,2018-04-03,20:12:07,20
2018-04-03,2018-04-03,20:19:07,20
2018-04-03,2018-04-03,20:26:08,20
2018-04-03,2018-04-03,20:33:07,20
2018-04-03,2018-04-03,20:41:10,20
2018-04-03,2018-04-03,20:47:08,20
2018-04-03,2018-04-03,20:54:07,20
2018-04-03,2018-04-03,20:59:07,20
2018-04-03,2018-04-03,21:05:08,20
2018-04-03,2018-04-03,21:12:07,20
2018-04-03,2018-04-03,21:19:08,10
2018-04-04,2018-04-04,09:12:07,20
2018-04-04,2018-04-04,09:19:07,20
2018-04-04,2018-04-04,09:26:07,20
2018-04-04,2018-04-04,09:33:09,20
2018-04-04,2018-04-04,09:41:08,20
2018-04-04,2018-04-04,09:47:07,20
2018-04-04,2018-04-04,09:54:08,20
2018-04-04,2018-04-04,09:59:07,20
2018-04-04,2018-04-04,10:05:07,20
2018-04-04,2018-04-04,10:09:53,20
2018-04-04,2018-04-04,10:12:07,20
2018-04-04,2018-04-04,10:19:07,20
2018-04-04,2018-04-04,10:26:07,20
2018-04-04,2018-04-04,10:33:07,15
2018-04-04,2018-04-04,10:41:10,15
2018-04-04,2018-04-04,10:47:07,15
2018-04-04,2018-04-04,10:54:08,15
2018-04-04,2018-04-04,10:59:06,15
2018-04-04,2018-04-04,11:05:07,15
2018-04-04,2018-04-04,11:12:08,15
2018-04-04,2018-04-04,11:19:07,15
2018-04-04,2018-04-04,11:26:06,15
2018-04-04,2018-04-04,11:33:09,15
2018-04-04,2018-04-04,11:41:08,20
2018-04-04,2018-04-04,11:47:07,20
2018-04-04,2018-04-04,11:54:08,20
2018-04-04,2018-04-04,11:59:07,20
2018-04-04,2018-04-04,12:05:08,20
2018-04-04,2018-04-04,12:12:09,20
2018-04-04,2018-04-04,12:19:08,20
2018-04-04,2018-04-04,12:26:07,20
2018-04-04,2018-04-04,12:33:08,20
2018-04-04,2018-04-04,12:41:09,20
2018-04-04,2018-04-04,12:47:08,20
2018-04-04,2018-04-04,12:54:08,20
2018-04-04,2018-04-04,12:59:09,20
2018-04-04,2018-04-04,13:05:07,20
2018-04-04,2018-04-04,13:12:11,20
2018-04-04,2018-04-04,13:19:06,20
2018-04-04,2018-04-04,13:26:07,30
2018-04-04,2018-04-04,13:33:08,30
2018-04-04,2018-04-04,13:41:09,30
2018-04-04,2018-04-04,13:47:23,30
2018-04-04,2018-04-04,13:54:08,30
2018-04-04,2018-04-04,13:59:09,30
2018-04-04,2018-04-04,14:05:06,30
2018-04-04,2018-04-04,14:12:07,30
2018-04-04,2018-04-04,14:19:07,30
2018-04-04,2018-04-04,14:26:07,30
2018-04-04,2018-04-04,14:33:07,30
2018-04-04,2018-04-04,14:41:09,30
2018-04-04,2018-04-04,14:47:07,30
2018-04-04,2018-04-04,14:54:08,25
2018-04-04,2018-04-04,14:59:07,25
2018-04-04,2018-04-04,15:05:08,25
2018-04-04,2018-04-04,15:12:07,25
2018-04-04,2018-04-04,15:19:07,25
2018-04-04,2018-04-04,15:26:08,25
2018-04-04,2018-04-04,15:33:07,25
2018-04-04,2018-04-04,15:41:09,25
2018-04-04,2018-04-04,15:47:09,25
2018-04-04,2018-04-04,15:54:08,25
2018-04-04,2018-04-04,15:59:08,25
2018-04-04,2018-04-04,16:05:07,25
2018-04-04,2018-04-04,16:12:07,25
2018-04-04,2018-04-04,16:19:07,25
2018-04-04,2018-04-04,16:26:23,25
2018-04-04,2018-04-04,16:33:10,25
2018-04-04,2018-04-04,16:41:09,25
2018-04-04,2018-04-04,16:47:07,25
2018-04-04,2018-04-04,16:54:23,25
2018-04-04,2018-04-04,16:59:07,25
2018-04-04,2018-04-04,17:05:08,25
2018-04-04,2018-04-04,17:12:08,25
2018-04-04,2018-04-04,17:19:07,25
2018-04-04,2018-04-04,17:26:07,20
2018-04-04,2018-04-04,17:33:07,20
2018-04-04,2018-04-04,17:41:09,20
2018-04-04,2018-04-04,17:47:07,20
2018-04-04,2018-04-04,17:54:06,20
2018-04-04,2018-04-04,17:59:08,20
2018-04-04,2018-04-04,18:04:30,20
2018-04-04,2018-04-04,18:05:10,20
2018-04-04,2018-04-04,18:12:08,20
2018-04-04,2018-04-04,18:19:08,20
2018-04-04,2018-04-04,18:26:07,20
2018-04-04,2018-04-04,18:33:08,20
2018-04-04,2018-04-04,18:41:11,20
2018-04-04,2018-04-04,18:47:08,20
2018-04-04,2018-04-04,18:54:07,20
2018-04-04,2018-04-04,18:59:10,20
2018-04-04,2018-04-04,19:05:08,20
2018-04-04,2018-04-04,19:12:07,20
2018-04-04,2018-04-04,19:19:30,20
2018-04-04,2018-04-04,19:26:08,20
2018-04-04,2018-04-04,19:33:10,20
2018-04-04,2018-04-04,19:41:09,20
2018-04-04,2018-04-04,19:47:07,20
2018-04-04,2018-04-04,19:54:08,20
2018-04-04,2018-04-04,19:59:07,20
2018-04-04,2018-04-04,20:05:07,20
2018-04-04,2018-04-04,20:12:10,20
2018-04-04,2018-04-04,20:19:25,20
2018-04-04,2018-04-04,20:26:07,20
2018-04-04,2018-04-04,20:33:09,20
2018-04-04,2018-04-04,20:41:10,20
2018-04-04,2018-04-04,20:47:09,20
2018-04-04,2018-04-04,20:54:09,20
2018-04-04,2018-04-04,20:59:08,20
2018-04-04,2018-04-04,21:05:07,20
2018-04-04,2018-04-04,21:12:07,20
2018-04-04,2018-04-04,21:19:07,20
2018-04-04,2018-04-04,21:26:07,10
2018-04-05,2018-04-05,09:12:08,20
2018-04-05,2018-04-05,09:19:07,20
2018-04-05,2018-04-05,09:26:07,20
2018-04-05,2018-04-05,09:33:08,20
2018-04-05,2018-04-05,09:41:09,20
2018-04-05,2018-04-05,09:47:07,20
2018-04-05,2018-04-05,09:54:08,20
2018-04-05,2018-04-05,09:59:08,20
2018-04-05,2018-04-05,10:05:07,20
2018-04-05,2018-04-05,10:12:08,20
2018-04-05,2018-04-05,10:19:06,20
2018-04-05,2018-04-05,10:26:07,20
2018-04-05,2018-04-05,10:33:07,20
2018-04-05,2018-04-05,10:41:08,20
2018-04-05,2018-04-05,10:47:06,20
2018-04-05,2018-04-05,10:54:07,20
2018-04-05,2018-04-05,10:59:08,20
2018-04-05,2018-04-05,11:05:06,20
2018-04-05,2018-04-05,11:12:08,20
2018-04-05,2018-04-05,11:19:07,20
2018-04-05,2018-04-05,11:26:08,20
2018-04-05,2018-04-05,11:33:10,20
2018-04-05,2018-04-05,11:41:09,20
2018-04-05,2018-04-05,11:47:07,20
2018-04-05,2018-04-05,11:54:11,20
2018-04-05,2018-04-05,11:59:09,20
2018-04-05,2018-04-05,12:05:07,20
2018-04-05,2018-04-05,12:12:09,20
2018-04-05,2018-04-05,12:19:08,20
2018-04-05,2018-04-05,12:26:07,20
2018-04-05,2018-04-05,12:33:09,20
2018-04-05,2018-04-05,12:41:10,20
2018-04-05,2018-04-05,12:47:08,20
2018-04-05,2018-04-05,12:54:07,20
2018-04-05,2018-04-05,12:59:09,20
2018-04-05,2018-04-05,13:05:10,20
2018-04-05,2018-04-05,13:12:06,20
2018-04-05,2018-04-05,13:19:07,20
2018-04-05,2018-04-05,13:26:07,30
2018-04-05,2018-04-05,13:33:09,40
2018-04-05,2018-04-05,13:59:08,35
2018-04-05,2018-04-05,14:05:07,35
2018-04-05,2018-04-05,14:12:08,35
2018-04-05,2018-04-05,14:19:06,30
2018-04-05,2018-04-05,14:26:06,30
2018-04-05,2018-04-05,14:33:08,30
2018-04-05,2018-04-05,14:41:09,30
2018-04-05,2018-04-05,14:47:07,45
2018-04-05,2018-04-05,14:54:07,45
2018-04-05,2018-04-05,14:59:08,45
2018-04-05,2018-04-05,15:05:09,45
2018-04-05,2018-04-05,15:12:08,45
2018-04-05,2018-04-05,15:19:07,45
2018-04-05,2018-04-05,15:26:08,45
2018-04-05,2018-04-05,15:33:07,45
2018-04-05,2018-04-05,15:41:09,45
2018-04-05,2018-04-05,15:47:07,45
2018-04-05,2018-04-05,15:54:08,45
2018-04-05,2018-04-05,15:59:08,45
2018-04-05,2018-04-05,16:05:07,45
2018-04-05,2018-04-05,16:12:08,45
2018-04-05,2018-04-05,16:19:06,45
2018-04-05,2018-04-05,16:26:07,45
2018-04-05,2018-04-05,16:33:07,30
2018-04-05,2018-04-05,16:41:09,30
2018-04-05,2018-04-05,16:47:07,30
2018-04-05,2018-04-05,16:54:07,30
2018-04-05,2018-04-05,16:59:07,30
2018-04-05,2018-04-05,17:05:08,30
2018-04-05,2018-04-05,17:12:12,30
2018-04-05,2018-04-05,17:19:06,30
2018-04-05,2018-04-05,17:26:07,25
2018-04-05,2018-04-05,17:33:08,25
2018-04-05,2018-04-05,17:41:08,25
2018-04-05,2018-04-05,17:47:07,25
2018-04-05,2018-04-05,17:54:07,25
2018-04-05,2018-04-05,17:59:07,25
2018-04-05,2018-04-05,18:05:08,25
2018-04-05,2018-04-05,18:12:07,25
2018-04-05,2018-04-05,18:19:06,25
2018-04-05,2018-04-05,18:26:07,25
2018-04-05,2018-04-05,18:33:08,25
2018-04-05,2018-04-05,18:41:10,25
2018-04-05,2018-04-05,18:47:06,30
2018-04-05,2018-04-05,18:54:08,30
2018-04-05,2018-04-05,18:59:07,30
2018-04-05,2018-04-05,19:05:07,30
2018-04-05,2018-04-05,19:12:08,30
2018-04-05,2018-04-05,19:19:07,20
2018-04-05,2018-04-05,19:26:08,20
2018-04-05,2018-04-05,19:33:08,20
2018-04-05,2018-04-05,19:41:11,20
2018-04-05,2018-04-05,19:47:07,20
2018-04-05,2018-04-05,19:54:07,20
2018-04-05,2018-04-05,19:59:07,20
2018-04-05,2018-04-05,20:05:07,20
2018-04-05,2018-04-05,20:12:07,20
2018-04-05,2018-04-05,20:19:08,20
2018-04-05,2018-04-05,20:26:06,20
2018-04-05,2018-04-05,20:33:08,20
2018-04-05,2018-04-05,20:41:09,20
2018-04-05,2018-04-05,20:47:07,20
2018-04-05,2018-04-05,20:54:08,20
2018-04-05,2018-04-05,20:59:09,20
2018-04-05,2018-04-05,21:05:10,20
2018-04-05,2018-04-05,21:12:06,20
2018-04-05,2018-04-05,21:19:07,20
2018-04-05,2018-04-05,21:26:08,10
2018-04-06,2018-04-06,09:12:08,20
2018-04-06,2018-04-06,09:19:07,25
2018-04-06,2018-04-06,09:26:07,20
2018-04-06,2018-04-06,09:33:08,20
2018-04-06,2018-04-06,09:41:08,20
2018-04-06,2018-04-06,09:54:07,20
2018-04-06,2018-04-06,09:59:08,20
2018-04-06,2018-04-06,10:05:07,20
2018-04-06,2018-04-06,10:12:07,20
2018-04-06,2018-04-06,10:19:07,20
2018-04-06,2018-04-06,10:26:07,20
2018-04-06,2018-04-06,10:33:08,20
2018-04-06,2018-04-06,10:41:09,15
2018-04-06,2018-04-06,10:47:07,15
2018-04-06,2018-04-06,10:54:07,15
2018-04-06,2018-04-06,10:59:08,25
2018-04-06,2018-04-06,11:05:08,20
2018-04-06,2018-04-06,11:12:07,20
2018-04-06,2018-04-06,11:19:06,20
2018-04-06,2018-04-06,11:26:08,20
2018-04-06,2018-04-06,11:33:08,20
2018-04-06,2018-04-06,11:41:08,20
2018-04-06,2018-04-06,11:47:06,20
2018-04-06,2018-04-06,11:54:08,20
2018-04-06,2018-04-06,11:59:07,20
2018-04-06,2018-04-06,12:05:07,20
2018-04-06,2018-04-06,12:12:10,20
2018-04-06,2018-04-06,12:19:07,20
2018-04-06,2018-04-06,12:26:07,20
2018-04-06,2018-04-06,12:33:09,20
2018-04-06,2018-04-06,12:41:08,20
2018-04-06,2018-04-06,12:47:07,20
2018-04-06,2018-04-06,12:54:07,20
2018-04-06,2018-04-06,12:59:07,20
2018-04-06,2018-04-06,13:05:07,20
2018-04-06,2018-04-06,13:12:08,20
2018-04-06,2018-04-06,13:19:06,20
2018-04-06,2018-04-06,13:26:07,20
2018-04-06,2018-04-06,13:33:07,20
2018-04-06,2018-04-06,13:41:08,20
2018-04-06,2018-04-06,13:47:06,20
2018-04-06,2018-04-06,13:54:07,20
2018-04-06,2018-04-06,13:59:07,20
2018-04-06,2018-04-06,14:05:07,20
2018-04-06,2018-04-06,14:12:07,20
2018-04-06,2018-04-06,14:19:07,20
2018-04-06,2018-04-06,14:26:07,20
2018-04-06,2018-04-06,14:33:08,20
2018-04-06,2018-04-06,14:41:08,20
2018-04-06,2018-04-06,14:47:08,20
2018-04-06,2018-04-06,14:54:07,20
2018-04-06,2018-04-06,14:59:07,20
2018-04-06,2018-04-06,15:05:07,20
2018-04-06,2018-04-06,15:12:07,20
2018-04-06,2018-04-06,15:19:06,20
2018-04-06,2018-04-06,15:26:11,20
2018-04-06,2018-04-06,15:33:07,20
2018-04-06,2018-04-06,15:41:10,20
2018-04-06,2018-04-06,15:47:07,20
2018-04-06,2018-04-06,15:54:06,20
2018-04-06,2018-04-06,15:59:07,20
2018-04-06,2018-04-06,16:05:07,20
2018-04-06,2018-04-06,16:12:07,20
2018-04-06,2018-04-06,16:19:06,20
2018-04-06,2018-04-06,16:26:07,20
2018-04-06,2018-04-06,16:33:09,20
2018-04-06,2018-04-06,16:41:10,20
2018-04-06,2018-04-06,16:47:06,20
2018-04-06,2018-04-06,16:54:07,20
2018-04-06,2018-04-06,16:59:22,20
2018-04-06,2018-04-06,17:05:07,20
2018-04-06,2018-04-06,17:12:07,20
2018-04-06,2018-04-06,17:19:06,20
2018-04-06,2018-04-06,17:26:07,20
2018-04-06,2018-04-06,17:33:08,20
2018-04-06,2018-04-06,17:41:09,20
2018-04-06,2018-04-06,17:47:07,20
2018-04-06,2018-04-06,17:54:07,20
2018-04-06,2018-04-06,17:59:06,20
2018-04-06,2018-04-06,18:05:07,20
2018-04-06,2018-04-06,18:12:07,20
2018-04-06,2018-04-06,18:19:07,20
2018-04-06,2018-04-06,18:26:06,20
2018-04-06,2018-04-06,18:33:07,20
2018-04-06,2018-04-06,18:41:09,20
2018-04-06,2018-04-06,18:47:07,20
2018-04-06,2018-04-06,18:54:06,20
2018-04-06,2018-04-06,18:59:07,20
2018-04-06,2018-04-06,19:05:07,20
2018-04-06,2018-04-06,19:12:08,20
2018-04-06,2018-04-06,19:19:07,20
2018-04-06,2018-04-06,19:26:07,20
2018-04-06,2018-04-06,19:33:08,20
2018-04-06,2018-04-06,19:41:08,20
2018-04-06,2018-04-06,19:47:08,20
2018-04-06,2018-04-06,19:54:06,20
2018-04-06,2018-04-06,19:59:06,20
2018-04-06,2018-04-06,20:05:08,20
2018-04-06,2018-04-06,20:12:08,20
2018-04-06,2018-04-06,20:19:08,20
2018-04-06,2018-04-06,20:26:07,20
2018-04-06,2018-04-06,20:33:08,20
2018-04-06,2018-04-06,20:41:08,20
2018-04-06,2018-04-06,20:47:07,20
2018-04-06,2018-04-06,20:54:07,20
2018-04-06,2018-04-06,20:59:07,20
2018-04-06,2018-04-06,21:05:08,20
2018-04-06,2018-04-06,21:12:07,20
2018-04-06,2018-04-06,21:19:08,15
2018-04-07,2018-04-07,09:19:07,20
2018-04-07,2018-04-07,09:26:07,20
2018-04-07,2018-04-07,09:33:09,20
2018-04-07,2018-04-07,09:41:09,20
2018-04-07,2018-04-07,09:47:07,20
2018-04-07,2018-04-07,09:54:07,20
2018-04-07,2018-04-07,09:59:09,20
2018-04-07,2018-04-07,10:05:07,20
2018-04-07,2018-04-07,10:12:22,20
2018-04-07,2018-04-07,10:19:07,20
2018-04-07,2018-04-07,10:26:07,15
2018-04-07,2018-04-07,10:33:08,15
2018-04-07,2018-04-07,10:41:10,15
2018-04-07,2018-04-07,10:47:06,15
2018-04-07,2018-04-07,10:54:07,15
2018-04-07,2018-04-07,10:59:08,15
2018-04-07,2018-04-07,11:05:07,15
2018-04-07,2018-04-07,11:12:07,15
2018-04-07,2018-04-07,11:19:07,15
2018-04-07,2018-04-07,11:26:38,15
2018-04-07,2018-04-07,11:33:08,15
2018-04-07,2018-04-07,11:41:09,15
2018-04-07,2018-04-07,11:47:07,15
2018-04-07,2018-04-07,11:54:07,15
2018-04-07,2018-04-07,11:59:06,15
2018-04-07,2018-04-07,12:05:07,15
2018-04-07,2018-04-07,12:12:09,15
2018-04-07,2018-04-07,12:19:07,15
2018-04-07,2018-04-07,12:26:07,20
2018-04-07,2018-04-07,12:33:10,20
2018-04-07,2018-04-07,12:41:08,30
2018-04-07,2018-04-07,12:47:07,20
2018-04-07,2018-04-07,12:54:07,20
2018-04-07,2018-04-07,12:59:06,20
2018-04-07,2018-04-07,13:05:07,20
2018-04-07,2018-04-07,13:12:08,20
2018-04-07,2018-04-07,13:19:08,20
2018-04-07,2018-04-07,13:26:07,20
2018-04-07,2018-04-07,13:33:07,30
2018-04-07,2018-04-07,13:41:09,30
2018-04-07,2018-04-07,13:47:07,30
2018-04-07,2018-04-07,13:54:23,30
2018-04-07,2018-04-07,13:59:07,30
2018-04-07,2018-04-07,14:05:07,30
2018-04-07,2018-04-07,14:12:08,20
2018-04-07,2018-04-07,14:19:07,20
2018-04-07,2018-04-07,14:26:08,20
2018-04-07,2018-04-07,14:33:09,20
2018-04-07,2018-04-07,14:41:23,20
2018-04-07,2018-04-07,14:47:07,20
2018-04-07,2018-04-07,14:54:07,20
2018-04-07,2018-04-07,14:59:07,20
2018-04-07,2018-04-07,15:05:07,20
2018-04-07,2018-04-07,15:12:06,20
2018-04-07,2018-04-07,15:19:06,20
2018-04-07,2018-04-07,15:26:06,20
2018-04-07,2018-04-07,15:33:25,20
2018-04-07,2018-04-07,15:41:08,20
2018-04-07,2018-04-07,15:47:07,20
2018-04-07,2018-04-07,15:54:08,20
2018-04-07,2018-04-07,15:59:08,20
2018-04-07,2018-04-07,16:05:08,20
2018-04-07,2018-04-07,16:12:08,20
2018-04-07,2018-04-07,16:19:07,20
2018-04-07,2018-04-07,16:26:07,20
2018-04-07,2018-04-07,16:33:08,20
2018-04-07,2018-04-07,16:41:08,20
2018-04-07,2018-04-07,16:47:06,20
2018-04-07,2018-04-07,16:54:08,20
2018-04-07,2018-04-07,16:59:09,20
2018-04-07,2018-04-07,17:05:06,20
2018-04-07,2018-04-07,17:12:07,20
2018-04-07,2018-04-07,17:19:07,20
2018-04-07,2018-04-07,17:26:07,20
2018-04-07,2018-04-07,17:33:08,20
2018-04-07,2018-04-07,17:41:09,20
2018-04-07,2018-04-07,17:47:07,20
2018-04-07,2018-04-07,17:54:07,20
2018-04-07,2018-04-07,17:59:07,20
2018-04-07,2018-04-07,18:05:07,20
2018-04-07,2018-04-07,18:12:08,20
2018-04-07,2018-04-07,18:19:07,20
2018-04-07,2018-04-07,18:26:07,20
2018-04-07,2018-04-07,18:33:08,20
2018-04-07,2018-04-07,18:41:09,20
2018-04-07,2018-04-07,18:47:06,20
2018-04-07,2018-04-07,18:54:08,20
2018-04-07,2018-04-07,18:59:07,20
2018-04-07,2018-04-07,19:05:06,20
2018-04-07,2018-04-07,19:12:07,20
2018-04-07,2018-04-07,19:19:07,20
2018-04-07,2018-04-07,19:26:07,20
2018-04-07,2018-04-07,19:33:09,20
2018-04-07,2018-04-07,19:41:09,20
2018-04-07,2018-04-07,19:47:06,20
2018-04-07,2018-04-07,19:54:15,20
